id.orig_p,id.resp_p,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,proto_udp,service_dns,service_http,service_https,service_irc,service_ntp,service_ssh
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
65279,80,0.0,0.0,0.0,0,0,14252,0,0,0,0,1,False,False,True,False,False,False,False
